id,value
花蓮縣陽光婦女協會,50000
花蓮縣萬榮鄉紅葉社區發展協會,50000
金華龍掌中劇團,50000
高雄市湖內區文賢社區發展協會,50000
傛瑞國際股份有限公司,50000
風動室內樂團,50000
台灣人文學社2021理論營－「幻」,48500
桃興閣掌中劇團,48000
台中朝藝閣掌中劇團,48000
臺灣內陸歐亞學會,47300
亞德音響有限公司,47200
朱芳毅,47000
有限責任臺中市林業生產合作社,45000
王虹凱 ,45000
社團法人中華仁道關懷協會,45000
音樂達人影音製作有限公司,44200
好想生活本舖有限公司,44000
吳永毅,43955
寶象陶瓷藝術坊,43900
林育世,43230
磚窯民宿,40000
社團法人彰化縣脊髓損傷重建協會,40000
臺中市向日文化協會,40000
桃園市遊田野自然文史創育協會,40000
彰化縣秀水鄉惠來社區發展協會,40000
東裝時代有限公司,40000
南投縣信義鄉達瑪巒原住民重生協會,40000
雲林縣元長鄉五塊社區發展協會,40000
立群書局,40000
基隆市哨船頭商圈發展協會,40000
臺中市石岡區金星社區發展協會,40000
雲林縣林內鄉烏麻社區發展協會,40000
彰化縣竹塘鄉民靖社區發展協會,40000
財團法人新埔潘欽龍教育基金會,40000
南投縣仁愛鄉中原社區發展協會,40000
斗六市三光社區發展協會,40000
南投縣埔里鎮慈恩社區發展協會,40000
臺中市石岡區萬興社區發展協會,40000
宜蘭縣冬山鄉順安社區發展協會,40000
桃園市藝酵巷弄協會,40000
台中聲五洲掌中劇團,40000
台中市艾馨婦女協進會,40000
臺中市南區永興社區發展協會,40000
臺中市梧棲區大庄社區發展協會,40000
臺中市清水區南社社區發展協會,40000
財團法人台灣基督長老教會布農中會 南山教會,40000
財團法人基督教芥菜種會,40000
墟聲創營有限公司,40000
台東縣金峰鄉嘉蘭社區發展協會,40000
台灣原住民文藝觀光經濟發展協會,40000
雲林縣大埤鄉豐岡社區發展協會,40000
廷宇影像工作室,40000
稻之城工作室,40000
林青億,40000
悠然舞集舞團,40000
南投縣沙連堡文化藝術策進會,40000
洪苑真,40000
花蓮縣司邁爾社區營造發展協會,40000
臺東縣長濱鄉生活美學協會,40000
雲林縣林內鄉林中社區發展協會,40000
彰化縣教師合唱團,40000
花蓮縣鳳林鎮鳳林生活美學協會,40000
花蓮縣花蓮市北濱社區發展協會,40000
吳明聲,40000
社團法人臺中市愛無礙協會,40000
社團法人彰化縣新移民協會,40000
社團法人雲林縣聲暉協進會,40000
臺中市南區南門社區發展協會,40000
花蓮縣吉安鄉太魯閣族發展協會,40000
臺東縣太陽Pacidal文化促進會,40000
林曉宣,40000
臺東縣長濱鄉農會,40000
王思婷,40000
台灣圖書室文化協會,40000
攪七個了文化工作室,40000
雲林縣麥寮鄉中興社區發展協會,40000
台北市社區大學民間促進會,40000
高雄市新住民文創藝能協會,40000
億達大樓管理委員會,40000
新竹縣北埔鄉水磜社區發展協會,40000
雲林縣林內鄉重興社區發展協會,40000
米巴亞企業有限公司,40000
雲林縣斗南鎮田頭社區發展協會,40000
臺中市社造文創美學學會,40000
彰化縣莿仔埤圳產業文化協會,40000
謝宛靜,40000
王新仁,40000
社團法人南投縣生活重建協會,40000
彰化縣農業創新經營發展協會,40000
種子樹屋手作坊,40000
苗栗縣銅鑼觀光產業協會,40000
臺中市太平區車籠埔文化發展協會,40000
羅士哲,40000
彰化縣慈愛姊妹會,40000
太日樂集,40000
社團法人彰化縣福興鄉西勢社區發展協會,40000
南投縣埔里鎮泰安宮,40000
花蓮縣平森永續發展協會,40000
張愷恩,40000
雲林縣斗南鎮人文協會,40000
雲林縣樂活社區推展協會,40000
漂鳥工作室,40000
彰化縣二水鄉生活美學協會,40000
彰化縣線西鄉頂庄社區發展協會,40000
線織屋多美有限公司,40000
臺中市立人媽媽合唱協進會,40000
林意庭,39000
林曉薇,38483
南投縣國姓鄉港源社區發展協會,38400
財團法人天主教善牧社會福利基金會,38000
相遇音樂有限公司,38000
杳桓有限公司,38000
臺中市石岡區和盛社區發展協會,38000
好玩國際文化股份有限公司,38000
大大國際娛樂股份有限公司,38000
蔡家偉,36213
新竹市故事協會,36000
屏東縣西西古文教協會,35500
陳金旺,35235
永躍國際有限公司,35100
台中市藝術人文教育發展協會,35000
南投縣二二八關懷協會,35000
社團法人臺中市社區終身學習推廣協會,35000
臺中烏日區光德文化協會,35000
立夏有限公司,32100
南投縣原民樸溯永續發展協會,32000
南投縣南投市營北社區發展協會,32000
KARAS押形,32000
雲林縣斗六市十三社區發展協會,32000
蘭室文創股份有限公司,30000
南投縣卡度部落文化產業促進會,30000
好好文薈工作室,30000
財團法人環境權保障基金會,30000
南投縣魚池鄉鹿篙社區發展協會,30000
鴻鑫研發顧問聯合企業,30000
台灣女性影像學會,30000
台灣武藝文化研究協會,30000
中華民國在地數位發展協會,30000
雲林縣古坑鄉樟湖社區發展協會,30000
韓正誼,30000
臺北市大安區錦華社區發展協會,30000
桃園市大溪區南興社區發展協會,30000
社團法人彰化縣就業能力教育協會,30000
基隆市教育關懷協會,30000
社團法人台中市東區東英社區發展協會,30000
花蓮縣瑞穗鄉瑞穗社區發展協會,30000
臺中市沙鹿區鹿寮社區發展協會,30000
叁個股份有限公司,30000
社團法人雲林縣北港生活美學文化協會,30000
宜蘭縣羅東鎮阿束社社區發展協會,30000
明山別館股份有限公司南投市營業處,30000
新竹縣芎林鄉共好發展協會,30000
新竹市私立閑谷幼兒園,30000
社團法人中華民國牧愛生命協會,30000
彰化縣線西鄉寓埔社區發展協會,30000
南投縣竹山鎮社區總體營造促進會,30000
屏東縣吉羅夫敢文教協會,30000
比魯工作室,30000
新西園掌中劇團,30000
台中市烏日區仁德社區發展協會,30000
社團法人桃園市濟世功德協進會,30000
心詠創意設計有限公司,30000
基隆市安樂區永康社區發展協會,30000
社團法人台中市西區大忠社區發展協會,30000
國產江山社區管理委員會,30000
社團法人中華紫藤文化協會,30000
泥藝工坊,30000
臺中市犂生活文化研究會,30000
吳昇樺,30000
桃園市楊梅區永平社區關懷協會,30000
桃園市原住民族住宅暨文化資源協會,30000
彰化縣秀水鄉馬興社區發展協會,30000
臺中市北屯區廍子社區發展協會,30000
王藝明掌中劇團,30000
中華民國普照慈善淨心協會,30000
台灣偏鄉閱讀推廣協會,30000
社團法人臺灣城鄉創客培力協會,30000
貳拾肆格有限公司,30000
彰化縣客家協會,30000
雲林縣寫生研究會,30000
蔡韻涵,30000
臺中市神岡北庄社區發展協會,30000
南投縣集集生活美學協會,30000
林佳瑩,30000
滾出趣創意生活有限公司,30000
臺中市二份埔文化協會,30000
新竹市婦女劇團,30000
彰化縣伸港鄉曾家社區發展協會,30000
新竹縣寶山鄉新城社區發展協會,30000
花蓮縣原住民權利關懷協會,30000
海邊長大工作室,30000
社團法人南投縣埔里鎮籃城社區發展協會,30000
陳秉浩,30000
王星淯,30000
臺中市東勢區石城社區發展協會,30000
社團法人台灣基督教展翔天地發展協會,30000
社團法人中華民國荒野保護協會,30000
苗栗縣明德社區養蜂復育中心協會,30000
桃園市客家文化發展協會,30000
財團法人影想文化藝術基金會,30000
屏東縣三地門鄉產業觀光文化協會,30000
賓士大樓管理委員會,30000
雲林縣牛埔仔文化發展協會,30000
財團法人台灣青年基金會,30000
南投縣竹生活文化促進協會,30000
屏東縣來義鄉嘉魯禮發‧魯飛禮飛家團傳承文化發展協會,30000
樂韻合唱團,30000
臺中市霧峰向日葵家園融合教育推廣協會,30000
花蓮縣玉里鎮三民社區發展協會,30000
臺東縣青銀共創社會暨環境關懷協會,30000
雲林縣褒忠鄉潮厝社區發展協會,30000
狗屎運爵士大樂團,30000
桃園市蘆竹區吉祥社區發展協會,30000
社團法人新竹市失智照顧協會,30000
社團法人雲林縣身心靈健康關懷協會,30000
彰化縣花壇鄉長沙社區發展協會,30000
蘇郁心,30000
社團法人台灣有本坊社區關懷協會,30000
華麗轉身股份有限公司,30000
彰化縣溪湖鎮西寮社區發展協會,30000
臺中市神岡區北庄社區發展協會,30000
木趣設計工作室,30000
基隆市社會教育協進會,30000
胡勛耀,30000
新竹縣合好一起錸社區融合推動協會,30000
臺中市烏日區東園社區發展協會,30000
新竹縣北埔鄉南興社區發展協會,30000
台灣綠色照護協會,30000
島的日常設計工作室,28800
陳宛芬,27000
奇門音像有限公司,26000
大黑天音樂有限公司,26000
財團法人高雄市張啓華文化藝術基金會,26000
巨擘藝術經紀有限公司,25800
她的文化事業有限公司,25800
彰化縣芬園鄉大竹社區發展協會,25600
沈俞樺,25000
李佩芬,25000
李雅雯,24150
圓頭製造有限公司,23600
朱芳誼,23000
郭冠伶,23000
余成忠,23000
臺中市石岡區梅子社區發展協會,22800
劉榮輝,22403
許旭倫,21000
雲林縣麥寮鄉楊厝社區發展協會,20000
台中市東區東勢社區發展協會,20000
太平合唱團,20000
臺中市潭子區福仁社區發展協會,20000
彰化縣彰化市光華社區發展協會,20000
雲林縣虎尾鎮竹圍子社區發展協會,20000
長青欣頌合唱團,20000
臺中市南區德義社區發展協會,20000
臺中市梧棲區五汊港發展協會,20000
南投縣名間鄉新北社區發展協會,20000
台中市南屯區南屯社區發展協會,20000
社團法人中國書法教育發展協會,20000
彰化縣彰化市富貴社區發展協會,20000
臺灣省中國古文字學會,20000
南投縣埔里鎮五十甲社區發展協會,20000
南投縣南崗生活美學協會,20000
臺中市黎明生活美學協會,20000
黃勝鳴,20000
李婉菁,20000
蠻藝術,20000
林志杰,20000
雲林縣虎尾鎮穎川社區發展協會,20000
彰化縣溪湖鎮北勢社區發展協會,20000
卓銘順,19337
艾格普蘭特艾格有限公司,19000
戴欣妤,16239
財團法人水源地文教基金會(互),15000
翠羽銀華工作室,15000
傅楓宸,14610
林妙芳,14474
丞創股份有限公司,14114
陳培澤,14000
獨樹依織工作室,14000
微一設計有限公司,14000
陳上荷,14000
李基宏,14000
林彥光,14000
加作有限公司,14000
謝佳珍,14000
易佑安,14000
陳慧慈,14000
何堂立,14000
張家毓,14000
劉祥驜,14000
鴻福陶藝坊,14000
陳瑞鳳,14000
洪桂花,14000
李榮烈,14000
積地工作室,14000
古亞,14000
銀之羽有限公司,14000
本芯有限公司,14000
采青窯業有限公司,14000
羅雨文,13884
天冠銀帽藝品社,13700
艾拓邦有限公司,13500
尬創意有限公司,13500
歐慧宜,12192
許珊珊,11422
添翼創越工作室,11392
陳希泓,11015
鄭銘梵,10973
陳琦顒,10025
陳寬容,10010
歐立婷,9102
班朋實業有限公司,9100
吳孟儒,8699
林若縈,7956
顏妤如,7660
孫福昇,6800
呂佳靜,5470
翁程軒,5402
楊佩曦,4330
周穎萱,3993
江郁航,3500
葉秀薇,2700
陳君岱,1380
賴艾暄,1060
靜慮藝術股份有限公司,0
國際扶輪RYEMT (Rotary Youth Exchange Multidistrict Taiwan of Districts)第12屆年會,0
飛獅國際娛樂股份有限公司,0
台灣城鄉特色發展協會,0
得藝文創國際股份有限公司,0
張逸軍,0
臺東縣原住民文化暨產業發展協會,0
